2.76	0.372399	-0.929919	0.00198962	
2.77	0.3631	-0.93355	0.0019318	
2.78	0.353764	-0.937088	0.00187443	
2.79	0.344393	-0.940532	0.00181749	
2.8	0.334988	-0.943882	0.00176097	
2.81	0.325549	-0.947137	0.00170485	
2.82	0.316078	-0.950298	0.00164911	
2.83	0.306575	-0.953364	0.00159374	
2.84	0.297041	-0.956334	0.00153873	
2.85	0.287478	-0.959209	0.00148406	
2.86	0.277886	-0.961987	0.00142972	
2.87	0.268266	-0.96467	0.00137569	
2.88	0.258619	-0.967256	0.00132196	
2.89	0.248947	-0.969746	0.00126852	
2.9	0.239249	-0.972138	0.00121535	
2.91	0.229528	-0.974433	0.00116244	
2.92	0.219784	-0.976631	0.00110979	
2.93	0.210017	-0.978731	0.00105736	
2.94	0.20023	-0.980734	0.00100517	
2.95	0.190423	-0.982638	0.000953185	
2.96	0.180596	-0.984444	0.000901403	
2.97	0.170752	-0.986151	0.00084981	
2.98	0.16089	-0.98776	0.000798397	
2.99	0.151013	-0.98927	0.00074715	
3	0.14112	-0.990682	0.00069606	
3.01	0.131213	-0.991994	0.000645116	
3.02	0.121293	-0.993207	0.000594306	
3.03	0.111361	-0.99432	0.00054362	
3.04	0.101418	-0.995334	0.000493047	
3.05	0.0914646	-0.996249	0.000442578	
3.06	0.0815022	-0.997064	0.000392201	
3.07	0.0715315	-0.997779	0.000341907	
3.08	0.0615537	-0.998395	0.000291684	
3.09	0.0515698	-0.998911	0.000241524	
3.1	0.0415807	-0.999326	0.000191415	
3.11	0.0315874	-0.999642	0.000141348	
3.12	0.021591	-0.999858	9.13126e-05	
3.13	0.0115924	-0.999974	4.12988e-05	
3.14	0.00159265	-0.99999	8.70338e-06	
3.15	-0.00840725	-0.999906	5.8704e-05	
3.16	-0.0184063	-0.999722	0.000108713	
3.17	-0.0284035	-0.999438	0.00015874	
3.18	-0.0383979	-0.999054	0.000208796	
3.19	-0.0483884	-0.99857	0.000258891	
